SK_ID_CURR,카드한도소진율,AMT_RECEIVABLE_PRINCIPAL,SK_DPD,소액연체_비율
333322,0.0,0.0,0,0.0
333323,0.1782054253968254,519580.575,0,0.0
333326,0.18147404545454546,134139.6,0,0.0
333327,1.02612588,5492431.845,0,0.0
333331,0.49028664285714285,1308833.6400000001,14,0.0
333332,0.7253642857142858,595984.275,0,0.0
333334,0.6261962420212766,10178905.185,1,0.0
333343,0.33941889999999997,5029064.37,0,0.0
333358,0.9558921,416844.08999999997,0,0.0
333361,0.0,0.0,0,0.0
333365,0.2592572931726908,1379016.81,0,0.0
333369,0.505506,376849.35,0,0.0
333377,0.07009261805555556,864607.23,3,0.3333333333333333
333378,0.0,0.0,0,0.0
333381,0.8830104398273274,13928001.795,0,0.0
333388,0.46949431372549016,5203197.8100000005,0,0.0
333396,0.0,0.0,0,0.0
333397,0.0,0.0,0,0.0
333401,0.0,0.0,0,0.0
333408,0.0,0.0,0,0.0
333409,0.07657388666666667,503375.265,0,0.0
333411,0.0,0.0,0,0.0
333412,0.0,0.0,0,0.0
333422,0.12355417857142857,136655.145,0,0.0
333423,0.18313778518518517,165915.405,8,1.0
333424,0.08807767317073172,1569805.425,7,0.0
333433,0.23208543908045975,2140213.635,3,0.0
333434,0.0,0.0,0,0.0
333436,0.05946841935483871,305492.355,8,0.0
333444,0.0,0.0,0,0.0
333450,0.06046338194444444,714078.36,190,0.9894736842105263
333453,0.03630733333333333,38250.0,0,0.0
333457,0.5563320923076923,1583180.055,0,0.0
333458,0.025812618243243244,131422.54499999998,0,0.0
333459,0.0,0.0,0,0.0
333460,1.0069865,1311013.395,0,0.0
333466,0.0,0.0,0,0.0
333467,0.0,0.0,0,0.0
333469,0.025303508771929824,129807.0,0,0.0
333472,0.31771925357142855,3893073.12,0,0.0
333473,0.0,0.0,0,0.0
333476,0.0,0.0,0,0.0
333478,0.0,0.0,0,0.0
333482,0.1262203829787234,1014563.205,0,0.0
333483,0.0,0.0,0,0.0
333484,0.08466434074074074,742740.5700000001,0,0.0
333485,0.8264909333333333,3770924.13,17,0.0
333486,0.19690005588235296,2560612.05,8,1.0
333487,0.0,0.0,0,0.0
333488,0.5053852936507937,5390131.77,15,0.0
333489,0.07068223626373626,550688.58,0,0.0
333490,0.0,0.0,0,0.0
333493,0.0,0.0,0,0.0
333496,0.15312549411764706,2017866.645,8,0.0
333498,0.14060584705882354,2063119.815,0,0.0
333510,0.06427494444444445,45000.0,0,0.0
333513,0.34766440000000004,229703.175,8,1.0
333520,0.0,0.0,0,0.0
333526,0.4295856149425287,6302709.045,26,0.0
333528,0.813083974789916,4462294.095,0,0.0
333532,0.24762065263157895,2038199.22,3,0.0
333533,0.8165693333333334,1412468.775,0,0.0
333536,0.6724636814814815,7776914.49,0,0.0
333537,0.0,0.0,0,0.0
333541,0.9083777749999999,1592666.64,0,0.0
333544,0.0,0.0,0,0.0
333550,0.0,0.0,0,0.0
333552,0.36828651063829787,5182213.95,7,0.0
333556,0.5197220862068965,3777838.92,14,0.0
333558,0.0,0.0,0,0.0
333563,0.0,0.0,0,0.0
333566,0.09055917916666667,923060.1599999999,3,0.0
333572,0.8532463472222223,867846.06,0,0.0
333573,0.0,0.0,0,0.0
333574,0.04924356666666666,130518.765,0,0.0
333577,0.6100930913978495,4939547.31,0,0.0
333578,0.5836761666666667,8427652.02,8,1.0
333579,0.0,0.0,0,0.0
333581,0.7141240913978495,5869084.7700000005,0,0.0
333584,0.16484687157894737,1689055.47,0,0.0
333585,0.4407875857142857,2523588.885,0,0.0
333586,0.0,0.0,0,0.0
333589,0.3893488243243243,2507600.52,8,0.0
333611,0.8511377621212121,7512418.3950000005,0,0.0
333614,0.0,0.0,0,0.0
333616,0.38954821497326203,1531066.41,0,0.0
333618,0.0,0.0,0,0.0
333619,0.04283788333333334,45021.15,0,0.0
333625,0.03548383333333333,191612.7,0,0.0
333630,0.4465545833333333,2759183.325,4696,0.998083475298126
333636,0.007470153846153845,39046.23,0,0.0
333642,0.0,0.0,0,0.0
333647,0.9290563703703705,2202264.99,0,0.0
333652,0.0,0.0,0,0.0
333655,0.5211447051020408,5920169.22,0,0.0
333657,0.04466551282051282,150027.3,0,0.0
333670,0.6497546666666666,621590.04,0,0.0
333674,0.8282529450549452,1600978.14,0,0.0
333680,0.2646350714285714,1667200.95,0,0.0
333686,0.9438821071428573,1149667.92,0,0.0
333692,0.15904665277777777,983184.03,0,0.0
333696,0.27250488125,3606735.42,0,0.0
333706,0.7344147925925926,8721210.555,0,0.0
333707,0.0,0.0,0,0.0
333710,0.0,0.0,0,0.0
333711,0.3923145949820789,4725374.985,2,0.5
333713,0.0,0.0,0,0.0
333716,0.11325555319148936,913239.135,3,0.0
333718,0.06933997163120567,413572.41000000003,3,0.0
333726,0.0,0.0,0,0.0
333727,0.789154852173913,3982202.64,0,0.0
333731,0.4758901369863014,2953076.67,10,0.1
333732,0.802871391351943,4594566.6,140,0.9142857142857143
333742,0.9827049375,692137.62,8,1.0
333745,0.0,0.0,0,0.0
333750,0.0,0.0,0,0.0
333752,0.5900271666666667,5380599.87,0,0.0
333754,0.0,0.0,0,0.0
333755,0.36562751219512196,2282573.6550000003,0,0.0
333756,0.8724031250000001,912502.035,7,1.0
333757,0.0,0.0,0,0.0
333766,0.36739167857142857,449446.815,16,0.0
333774,0.22047132093023258,1996465.185,0,0.0
333776,0.010930142857142857,50475.869999999995,0,0.0
333779,0.11049020416666666,1137705.165,0,0.0
333782,0.9775563916666666,4044569.355,0,0.0
333785,0.5307358518518518,912870.585,0,0.0
333786,0.0,0.0,0,0.0
333787,0.9110775454545454,861589.89,0,0.0
333792,0.4293456132616488,5311005.615,6,0.0
333802,0.0,0.0,0,0.0
333804,0.6450427887323943,1952508.735,3,0.0
333805,0.0,0.0,0,0.0
333808,0.789168230764411,2691883.35,0,0.0
333813,0.5666539680365297,5314043.295,23,0.0
333814,0.0,0.0,0,0.0
333817,0.0,0.0,0,0.0
333821,0.0,0.0,0,0.0
333824,0.0,0.0,0,0.0
333834,0.5309550536398467,5989736.5649999995,0,0.0
333840,0.27644360512820515,2324167.02,0,0.0
333841,0.7399793359375,12248974.08,8,0.0
333842,0.37355758257575755,4316570.1,0,0.0
333844,0.09546672395833333,788494.815,1,0.0
333851,0.0,0.0,0,0.0
333853,0.6515633851851852,9992234.88,0,0.0
333854,0.4512725941176471,6700253.85,0,0.0
333857,0.0,0.0,0,0.0
333859,0.07748531770833333,637537.095,0,0.0
333862,0.0,0.0,0,0.0
333864,0.14928417857142856,187275.915,0,0.0
333865,0.73206265,2502128.565,0,0.0
333867,0.22072418333333335,2290428.54,16,0.0
333871,0.5429584119318182,8301944.745,0,0.0
333880,0.18835770000000002,750401.595,8,1.0
333884,0.6128919611111111,890182.53,0,0.0
333886,0.48097783593750004,7126566.84,0,0.0
333888,0.0,0.0,0,0.0
333898,0.0,0.0,0,0.0
333899,0.5143593620689655,2562720.39,0,0.0
333900,0.2193003896103896,341939.16,0,0.0
333901,0.15248346808510638,2401524.63,315,0.9904761904761905
333902,0.0,0.0,0,0.0
333912,0.0,0.0,0,0.0
333914,0.0,0.0,0,0.0
333915,0.48699118518518525,292427.46,0,0.0
333923,0.06461140070921985,783874.44,1,0.0
333935,0.9904858901098901,5840862.885,0,0.0
333938,0.871062215625,21162320.145,1,0.0
333939,0.1642544082397004,1873307.835,2,0.0
333942,0.0,0.0,0,0.0
333945,0.22425586524822697,2725043.31,0,0.0
333947,0.8641402435897436,2946769.29,8,1.0
333951,0.0,0.0,0,0.0
333953,0.43426406666666667,712606.905,7,1.0
333960,0.0,0.0,0,0.0
333970,0.11776427649769586,1083099.87,0,0.0
333975,0.10413565000000001,996828.345,0,0.0
333979,0.22210878846153845,538031.655,0,0.0
333986,0.7642057142857143,553925.385,0,0.0
333988,0.005614368983957219,94331.97,0,0.0
333991,0.05022609961685823,567187.02,0,0.0
333993,1.0084418888888889,790585.47,0,0.0
333999,0.7189939444444444,5605912.62,0,0.0
334008,0.2662952708333333,406107.585,0,0.0
334010,0.010495414634146341,63000.0,96251,1.0
334012,0.0,0.0,0,0.0
334016,0.0,0.0,0,0.0
334021,0.0,0.0,0,0.0
334025,0.47852611075949364,6440424.075,16,0.0625
334027,0.19466123529411766,237013.74,0,0.0
334037,0.0,0.0,0,0.0
334039,0.47750307359307353,2337146.325,1,1.0
334042,0.0,0.0,0,0.0
334047,0.7445638379310345,9473299.92,0,0.0
334050,1.4887500000000001e-05,78.3,1,1.0
334051,0.48274137500000003,7690329.81,14,0.0
334052,0.8691759285714286,2122850.835,0,0.0
334060,0.7886741868512112,9934898.94,0,0.0
334062,0.33408716666666666,272101.005,0,0.0
334075,0.0,0.0,0,0.0
334080,0.21176978048780487,1094221.665,2,0.0
334083,0.0,0.0,0,0.0
334084,0.6489163828125,10736296.335,4,0.0
334085,0.4274717523219814,6013687.455,0,0.0
334090,0.06613925000000001,59525.325,0,0.0
334092,0.0,0.0,0,0.0
334093,0.0,0.0,0,0.0
334095,0.0,0.0,0,0.0
334097,0.9989241999999999,1301993.82,0,0.0
334100,0.19507853086419755,316206.585,0,0.0
334101,0.0,0.0,0,0.0
334107,0.0,0.0,0,0.0
334110,0.0,0.0,0,0.0
334114,0.0,0.0,0,0.0
334117,0.0,0.0,0,0.0
334118,0.41190256467391306,5980077.9,0,0.0
334120,0.0,0.0,0,0.0
334122,0.18345498484848485,1052510.8050000002,0,0.0
334124,0.8801878571428572,538313.04,0,0.0
334125,0.07770212454212454,187712.865,0,0.0
334128,0.8882605000000001,235945.39500000002,0,0.0
334129,0.022850960674157306,353484.0,0,0.0
334133,0.41835048860398855,3826088.775,0,0.0
334136,0.0,0.0,0,0.0
334143,0.1867940627943485,2545491.375,3,0.0
334146,0.899464044736842,9477353.925,1,0.0
334150,0.05171565,46544.085,0,0.0
334152,0.8652223571428571,1021711.5,0,0.0
334153,0.8499108703703704,1220325.5250000001,0,0.0
334159,0.0,0.0,0,0.0
334168,0.31782420085470087,3215204.685,0,0.0
334170,0.46860890789473686,3392510.04,0,0.0
334172,0.4430044962676963,492553.98,0,0.0
334175,0.5583392285714285,3411493.11,0,0.0
334182,0.1278788861952862,1254572.64,0,0.0
334185,0.0,0.0,0,0.0
334187,0.34131893750000003,2566079.415,15174,0.9996704889943324
334188,0.8582364333333334,594719.1900000001,0,0.0
334192,0.0,0.0,0,0.0
334196,0.48177678735632185,3590229.825,0,0.0
334201,0.00021185714285714284,0.0,0,0.0
334203,0.47518088687782806,9073143.99,0,0.0
334205,0.1563476793478261,2446326.54,26192,0.9997709224190593
334216,1.0369270833333333,539196.435,0,0.0
334223,0.09923806274509804,543643.29,0,0.0
334225,0.3652071962025316,5018226.39,0,0.0
334227,0.0,0.0,0,0.0
334229,0.27164918448275865,2698876.575,0,0.0
334230,0.2440426739130435,2413372.095,2,0.0
334231,0.53014304375,1976045.4,0,0.0
334241,0.7833999999999999,305752.005,0,0.0
334244,0.0014529326923076922,4760.415,0,0.0
334246,0.23259265454545455,834357.87,0,0.0
334250,0.0,0.0,0,0.0
334251,0.0,0.0,0,0.0
334252,0.0,0.0,0,0.0
334259,0.07567193125,538501.455,8,1.0
334260,0.4146217215909091,3184806.96,0,0.0
334262,0.3374966071428571,4453342.83,0,0.0
334271,0.0,0.0,0,0.0
334273,0.0,0.0,0,0.0
334280,0.1872698577777778,1793294.01,9,0.0
334283,0.6261896666666666,599303.88,0,0.0
334285,0.09596805555555556,594338.58,2,0.0
334286,0.0,0.0,0,0.0
334288,0.4209668362068965,6305306.985,2,0.0
334291,0.22679078915662654,3251085.255,1,0.0
334293,0.6665526815834768,8284409.28,24,0.0
334297,0.0023750104166666668,26689.14,0,0.0
334299,0.0,0.0,0,0.0
334300,0.45448183687235333,6663849.3,0,0.0
334304,0.34668642,970383.24,0,0.0
334315,0.38001117013888885,4718268.2700000005,1,0.0
334316,0.5104343452380953,911923.65,0,0.0
334322,0.9602258125,668898.135,0,0.0
334323,0.0,0.0,0,0.0
334326,0.49427410745614037,2897209.125,47,0.6808510638297872
334329,0.0646104350877193,398301.83999999997,2,0.0
334332,0.0,0.0,0,0.0
334338,0.3154206822916667,5190630.165,0,0.0
334340,0.6052900946969697,13765609.620000001,5,0.0
334344,0.23806438888888887,1666713.51,0,0.0
334348,0.0,0.0,0,0.0
334350,0.0,0.0,0,0.0
334357,0.0,0.0,0,0.0
334358,0.0,0.0,0,0.0
334361,0.5624214372294373,2805915.555,3,0.0
334362,0.6650913333333334,1582671.645,0,0.0
334363,0.06591550347222222,803834.415,2,0.0
334364,0.4670148301158301,6335135.01,0,0.0
334371,0.0,0.0,0,0.0
334372,0.30352826250000003,1027206.315,0,0.0
334375,0.35533843962848294,4948666.875,0,0.0
334380,0.5196313412162162,9147088.44,8,0.0
334386,0.2819756360902256,4061866.0949999997,0,0.0
334391,0.28345164705882353,510610.14,0,0.0
334397,0.8204171458333334,10106864.01,4,0.0
334399,0.18878833333333334,261022.77000000002,0,0.0
334403,0.0,0.0,0,0.0
334406,0.1850281111111111,82570.095,0,0.0
334409,0.0,0.0,0,0.0
334410,0.44513220659722225,7011102.33,4,0.25
334415,0.469177075,479690.865,0,0.0
334417,0.0,0.0,0,0.0
334426,0.40392740476190475,3635785.98,0,0.0
334430,0.3782824069148936,6107234.805,0,0.0
334432,0.7711414791666666,3173155.29,0,0.0
334433,0.0,0.0,0,0.0
334434,0.0,0.0,0,0.0
334435,0.0827745,40500.0,0,0.0
334444,0.09840117521367521,994486.815,0,0.0
334449,0.19319600833333336,1989425.385,0,0.0
334451,0.0,0.0,0,0.0
334453,0.0,0.0,0,0.0
334457,0.09094880606060607,657426.51,0,0.0
334459,0.5264076857142858,9658049.985,0,0.0
334462,0.6372974,605437.47,0,0.0
334463,0.0,0.0,0,0.0
334465,0.0054692051282051275,90000.0,0,0.0
334466,0.7930619914004914,10256098.41,0,0.0
334468,0.8375612254901961,3685208.715,0,0.0
334469,0.8754386666666667,215731.665,0,0.0
334471,0.0,0.0,0,0.0
334474,0.0,0.0,0,0.0
334478,0.0,0.0,0,0.0
334479,0.020878075,214892.46,1,1.0
334482,0.0,0.0,0,0.0
334485,0.0,0.0,0,0.0
334489,0.5754366803069054,4930159.95,0,0.0
334502,0.0,0.0,0,0.0
334511,0.631880426923077,7306359.345,0,0.0
334512,0.0,0.0,0,0.0
334513,0.3624127905228758,2065439.43,0,0.0
334516,0.0,0.0,0,0.0
334522,0.5893172239583333,9744728.175,1,0.0
334529,0.2655366296296296,153027.0,0,0.0
334536,0.3851878695652174,3816041.985,4,0.0
334537,0.6102930423280424,468140.805,0,0.0
334539,0.6069268937799043,13698109.26,4,0.0
334540,0.359448,207336.96000000002,0,0.0
334542,0.3139707820069204,3926891.9250000003,0,0.0
334548,0.0,0.0,0,0.0
334549,0.418588958974359,3510804.33,1,0.0
334551,0.18467035409836066,778721.13,0,0.0
334557,0.0,0.0,0,0.0
334558,0.16197675294117647,2378440.62,0,0.0
334560,0.7051730666666667,771129.99,0,0.0
334561,0.0,0.0,0,0.0
334563,0.3676932313829787,5910189.66,8,0.0
334567,0.0,0.0,0,0.0
334575,0.0,0.0,0,0.0
334576,0.7534159333333333,498500.19,0,0.0
334579,0.3479771666666666,4479137.955,0,0.0
334583,1.00889225,987357.33,0,0.0
334585,0.0,0.0,0,0.0
334586,0.0,0.0,0,0.0
334587,0.9489158290598291,9580847.265,0,0.0
334588,0.00016032592592592592,0.0,0,0.0
334591,1.0104984318181818,1933604.235,16,0.5
334594,0.0,0.0,0,0.0
334599,0.4806262592592593,1267639.065,0,0.0
334602,0.2225230607142857,2727993.69,0,0.0
334606,0.0,0.0,0,0.0
334616,0.0,0.0,0,0.0
334617,0.0,0.0,0,0.0
334623,0.10262500294117648,1525883.58,0,0.0
334624,0.7345700833333333,649912.5900000001,0,0.0
334626,0.945975893939394,2734229.88,0,0.0
334627,0.2062193086419753,722975.535,0,0.0
334631,0.0,0.0,0,0.0
334633,0.4718499662921348,3609859.005,10,0.0
334637,1.05169859375,1438110.495,0,0.0
334641,0.011028454545454546,57530.97,1,0.0
334644,0.0,0.0,0,0.0
334645,0.15177421481481482,886148.8200000001,33,1.0
334647,0.2673210833333333,137332.71,0,0.0
334649,0.0,0.0,0,0.0
334650,0.0,0.0,0,0.0
334651,0.0,0.0,0,0.0
334654,0.4917867897727273,3712251.645,0,0.0
334657,0.1587075053763441,1243029.15,0,0.0
334658,0.11078216744186047,1024039.71,1,0.0
334664,0.049049006944444445,301362.345,0,0.0
334665,0.05164951351351352,408711.33,0,0.0
334666,0.9222548127659576,18911651.445,0,0.0
334671,0.57569172,1454401.125,0,0.0
334673,0.6379559376623376,7232696.1899999995,0,0.0
334674,0.0,0.0,0,0.0
334676,0.7262029210526316,3454984.845,33,0.9696969696969697
334685,0.0,0.0,0,0.0
334688,0.11709114042553191,1178022.105,2,0.0
334689,0.6017532106666666,4867367.4,0,0.0
334693,0.09788936111111111,608047.425,1,1.0
334697,0.03385584722222222,206550.675,2,0.0
334698,0.3718008715277778,4593557.25,6,0.0
334704,0.7258718727272727,1375722.135,0,0.0
334706,0.2417998052631579,2000226.555,0,0.0
334707,0.0,0.0,0,0.0
334710,0.3387423785714286,5689703.16,0,0.0
334711,0.6830670158730159,922630.86,0,0.0
334712,0.16047272727272727,803662.335,0,0.0
334713,0.0,12469.5,0,0.0
334720,0.9787606428571429,595087.425,0,0.0
334721,0.7893332761904761,1770029.055,0,0.0
334722,0.8167582605263157,14552120.34,0,0.0
334724,0.7246899754807692,10607763.285,16,1.0
334727,0.07371156770833333,596627.235,0,0.0
334729,0.1755330947368421,1070944.38,0,0.0
334734,0.6268999444444444,473774.625,0,0.0
334735,0.0,0.0,0,0.0
334736,0.8011627333333333,986937.705,7,1.0
334741,0.98242560625,13146539.535,0,0.0
334742,0.2547904583333333,1572141.555,7,0.0
334744,0.25361577037037036,2908669.14,0,0.0
334746,0.0,0.0,0,0.0
334749,0.0,0.0,0,0.0
334758,0.0,0.0,0,0.0
334764,0.0,0.0,0,0.0
334772,0.6364016616477273,4550901.795,0,0.0
334775,0.0,0.0,0,0.0
334780,0.0,0.0,0,0.0
334782,0.14231497142857144,1732228.74,0,0.0
334783,0.3735842967032967,4337130.69,10,0.0
334785,0.4188441044303797,5703894.72,2,1.0
334787,0.8332495,5122582.515,31,0.0
334793,0.07544177105263157,1244450.6099999999,0,0.0
334794,0.0,0.0,0,0.0
334801,1.0031878132352943,6814564.74,0,0.0
334803,0.012855498245614036,164124.76499999998,0,0.0
334805,0.06040355,58827.42,0,0.0
334807,0.0,0.0,0,0.0
334809,0.12402262800000001,1108181.565,0,0.0
334812,0.0,0.0,0,0.0
334814,0.04252324346076459,428791.09500000003,130,0.9769230769230769
334815,0.0,0.0,0,0.0
334825,0.0,0.0,0,0.0
334827,0.09121096666666667,703434.285,0,0.0
334829,0.7044426527777777,3805828.11,54,0.0
334834,0.0,0.0,0,0.0
334839,0.03362542631578947,275286.42,0,0.0
334841,0.0,0.0,0,0.0
334842,0.8493489285714286,989977.6799999999,0,0.0
334846,0.3498,78705.0,0,0.0
334849,0.1152934513888889,181494.27,0,0.0
334857,0.06787888888888889,68967.9,0,0.0
334859,0.0,0.0,0,0.0
334860,0.0,0.0,0,0.0
334868,0.0,0.0,0,0.0
334869,0.0,0.0,0,0.0
334870,0.618366,378281.745,0,0.0
334871,0.0535125,331039.89,0,0.0
334872,0.39174562760416665,6467178.735,0,0.0
334873,0.376829961038961,1629015.1199999999,0,0.0
334879,0.7877797534722223,9773935.334999999,1,0.0
334883,0.0,0.0,0,0.0
334884,0.0,0.0,0,0.0
334887,0.0,0.0,0,0.0
334890,0.41826351851851856,491372.235,0,0.0
334892,0.0,0.0,0,0.0
334900,0.0,0.0,0,0.0
334901,0.6292677239583334,7398727.335,1,0.0
334902,0.23338190543735224,4262294.295,55682,0.9999102043748429
334904,0.1355726,876574.98,0,0.0
334905,0.8377983999999999,939724.875,0,0.0
334908,0.0,0.0,0,0.0
334909,0.3392967311827957,5436735.3,4,0.0
334911,0.796526025,1392474.915,0,0.0
334919,0.08136480263157894,513190.03500000003,1,0.0
334926,0.0,0.0,0,0.0
334935,0.024078151785714288,349940.43,0,0.0
334937,0.3237157916666667,3332173.365,5,0.0
334938,0.0637789513888889,791424.405,7,0.14285714285714285
334941,0.47586012058823535,7020528.885,19,1.0
334947,0.7882335555555555,799563.825,0,0.0
334948,0.08929863823529412,1311287.31,16,0.0
334949,0.0,0.0,0,0.0
334950,0.03991895833333333,247528.57499999998,0,0.0
334954,0.0,0.0,0,0.0
334958,0.208526765625,2932453.575,0,0.0
334960,0.0,0.0,0,0.0
334967,0.2835878571428571,169957.62,697,1.0
334968,0.40335502134646967,5264226.585,15,0.0
334976,0.25931028888888885,2010629.7,16,0.5
334977,0.0,0.0,0,0.0
334979,0.15172957894736844,1854764.235,1,1.0
334984,0.0,0.0,0,0.0
334989,0.5378275674603175,4573656.405,0,0.0
334994,0.4097806027777778,6280850.835,11,0.0
335003,0.9334784374999999,606202.875,0,0.0
335004,0.08306184065934066,647085.015,0,0.0
335018,0.5131106097560976,5560794.765,1,1.0
335022,0.14237185333333333,465218.955,0,0.0
335032,0.29784833116883114,1966349.025,6,0.0
335033,0.16289048823529415,1201048.29,0,0.0
335034,0.887119862745098,1260126.54,0,0.0
335040,0.4394840763157895,7227949.05,3,0.0
335042,0.2757107583333333,2846573.955,7,0.0
335044,0.2024136571428571,1793045.835,0,0.0
335046,0.8664974935483871,11828393.19,0,0.0
335052,0.0,0.0,0,0.0
335054,0.47681525,1512720.54,8439,1.0
335059,0.70548115,10959964.245,23,0.0
335067,0.0,0.0,0,0.0
335068,0.0,0.0,0,0.0
335072,0.8346211666666666,205761.41999999998,0,0.0
335074,0.3800932083333333,3552370.1550000003,0,0.0
335084,0.20053538922558922,383664.33,0,0.0
335087,0.15936115368421053,1625078.295,3,0.0
335088,0.13981368333333333,738998.955,0,0.0
335089,0.4120388666666667,1613307.915,0,0.0
335090,0.41586575000000003,269594.55,0,0.0
335094,0.00020735526315789472,0.0,0,0.0
335095,0.35546888,3425038.515,0,0.0
335097,0.041725186666666664,266114.29500000004,0,0.0
335105,0.7436978382352941,4485449.61,0,0.0
335108,0.024194999999999998,22500.0,0,0.0
335111,0.0,0.0,0,0.0
335116,0.08936399013157895,1167368.8499999999,0,0.0
335128,0.0,0.0,0,0.0
335133,0.47151499999999996,775485.45,0,0.0
335135,0.36823110937500003,1023191.595,0,0.0
335136,0.05047444318181818,955151.7749999999,0,0.0
335139,0.0,0.0,0,0.0
335152,0.0,0.0,0,0.0
335163,0.07374604594594594,1157126.76,18,1.0
335169,0.0,0.0,0,0.0
335171,0.11345906835016835,1570735.8900000001,15,0.4666666666666667
335172,0.1104079296969697,356376.24,0,0.0
335173,0.07401654166666667,380061.045,0,0.0
335175,0.7849692946428571,7563966.345,0,0.0
335178,0.3262687087719298,3989790.72,0,0.0
335179,0.36960663888888884,220210.65,0,0.0
335180,0.0,0.0,0,0.0
335181,0.0,0.0,0,0.0
335182,0.0,0.0,0,0.0
335183,0.27796033846153845,2721281.31,0,0.0
335184,0.0020524408163265307,22455.0,0,0.0
335191,0.14798326666666667,183492.315,0,0.0
335196,1.3155555555555555e-06,0.0,0,0.0
335197,0.5879801538461539,4568870.115,105,0.0
335205,0.9584886727272728,2288256.795,0,0.0
335207,0.22842272395833332,3672342.045,0,0.0
335208,0.23935661538461536,278370.36,0,0.0
335209,0.3652516022727273,2751742.215,15,0.06666666666666667
335216,0.9173891333333333,15418075.365,12,0.0
335219,0.02277623039215686,209085.79499999998,0,0.0
335220,0.7822579779411765,9158297.715,0,0.0
335225,0.0,0.0,0,0.0
335227,0.9640954835390947,12762604.62,3,0.0
335232,0.0,0.0,0,0.0
335234,0.0,0.0,0,0.0
335236,0.0,0.0,0,0.0
335240,0.8176423073170731,14633375.58,0,0.0
335242,1.0826828333333334,267165.0,0,0.0
335247,0.8903281111111111,1392033.87,0,0.0
335251,0.26164360322580643,3562898.58,0,0.0
335253,0.3586041625,5009170.32,0,0.0
335258,0.0,0.0,0,0.0
335262,0.0,0.0,0,0.0
335268,0.3167091888297872,5157330.435,0,0.0
335272,0.9045195473507712,15998451.975,6,0.0
335273,0.21273631818181818,604842.615,0,0.0
335276,0.0,0.0,0,0.0
335277,0.22326561702127662,2235327.525,1,0.0
335285,0.8559275391304347,4292428.005,0,0.0
335295,0.00624092,119357.595,0,0.0
335296,0.29842604324324323,2323945.575,4,1.0
335297,0.0,0.0,0,0.0
335300,0.0,0.0,0,0.0
335308,0.0,0.0,0,0.0
335311,0.9777334722222223,1374345.1800000002,0,0.0
335321,0.4884199157894737,6939309.375,12,0.0
335326,0.6887049070175439,7537598.37,20,0.0
335331,0.14364127666666665,1837389.78,0,0.0
335332,0.0,0.0,0,0.0
335340,0.97061502,8381464.11,0,0.0
335342,0.21675216842105263,1745351.235,1,0.0
335350,0.14815603819444445,1826184.24,7,0.0
335354,0.0,0.0,0,0.0
335355,0.0,0.0,0,0.0
335359,0.0933135844155844,307506.915,0,0.0
335362,0.0,0.0,0,0.0
335363,0.0,0.0,0,0.0
335364,0.6413517078431372,2513567.745,0,0.0
335365,0.8628562933333334,2806170.66,0,0.0
335366,0.0,0.0,0,0.0
335369,0.0,0.0,0,0.0
335370,0.15214607450980394,1689409.89,6,1.0
335371,0.10784651671732522,1524486.06,0,0.0
335373,0.6118295833333334,724005.855,0,0.0
335375,0.5677921531531531,8678401.065,0,0.0
335378,0.25932809239130433,4103575.425,4,0.0
335379,0.09056253684210526,375339.46499999997,0,0.0
335384,0.00011029687499999999,0.0,0,0.0
335387,0.6611188545454545,1569783.4649999999,0,0.0
335392,0.5681468801910508,8483894.64,7,1.0
335395,0.45954841046831957,405454.23,0,0.0
335397,0.5039165146463445,3628760.355,0,0.0
335398,0.6777992592592592,4822596.63,0,0.0
335399,0.10808704310344829,1605410.505,0,0.0
335401,0.7839738148148148,1693021.905,0,0.0
335403,0.7693098466898954,7298573.58,0,0.0
335409,0.0,0.0,0,0.0
335410,0.07896379914529915,761353.92,195,0.9641025641025641
335411,0.0400889245210728,262943.46,0,0.0
335416,0.727044120967742,11634134.22,5,0.0
335420,0.1223254603174603,168350.715,0,0.0
335423,0.0,0.0,0,0.0
335424,0.0,0.0,0,0.0
335427,0.5817532430107527,5821965.495,0,0.0
335430,0.49966379629629626,512198.505,0,0.0
335432,0.0,0.0,0,0.0
335434,0.0,0.0,0,0.0
335439,0.9010364184615385,12658729.094999999,0,0.0
335440,0.0,0.0,0,0.0
335442,0.0,0.0,0,0.0
335447,0.0,0.0,0,0.0
335448,0.0,0.0,0,0.0
335451,0.0,0.0,0,0.0
335453,0.0,0.0,0,0.0
335458,0.0,0.0,0,0.0
335460,0.0,0.0,0,0.0
335464,0.2723306761904762,1252399.23,0,0.0
335468,0.042592,114998.4,0,0.0
335471,0.19875826936026936,1265213.88,0,0.0
335472,0.0,0.0,0,0.0
335474,0.17205673958333334,2134894.275,1,0.0
335475,0.06231781052631579,378719.46,3218,1.0
335476,0.19929188235294118,1459879.245,0,0.0
335478,0.010488942307692308,21677.04,0,0.0
335483,0.5628201,5820876.63,5260,0.9994296577946769
335484,0.0,0.0,0,0.0
335491,0.47557379683080936,1599077.565,0,0.0
335502,0.6279276666666667,569263.095,0,0.0
335503,0.06552959375,178948.44,1,0.0
335508,0.834663542857143,5021318.61,0,0.0
335509,0.4001368148148148,1851159.285,0,0.0
335518,0.0932879,112079.25,18,1.0
335522,0.0,0.0,0,0.0
335523,0.0,0.0,0,0.0
335524,0.0,0.0,0,0.0
335526,0.7997006219512195,2802035.205,185,0.0
335530,0.15330970731707316,937769.985,0,0.0
